aggregation_level,cell,objective,training_seed,channel_repeats_averaged,sample_scope,attack_power_per_use_db,pga_empirical_robust_accuracy_lower_bound,pga_empirical_robust_accuracy_upper_bound,lower_bound_sd_across_training_seeds,upper_bound_sd_across_training_seeds
training_seed,R0,reconstruction,2026,3,all,-40.0,0.082,0.082,,
training_seed,R0,reconstruction,2026,3,all,-39.0,0.05833333333333333,0.05833333333333333,,
training_seed,R0,reconstruction,2026,3,all,-38.0,0.05833333333333333,0.05833333333333333,,
training_seed,R0,reconstruction,2026,3,all,-37.0,0.047999999999999994,0.047999999999999994,,
training_seed,R0,reconstruction,2026,3,all,-36.0,0.041,0.041,,
training_seed,R0,reconstruction,2026,3,all,-35.0,0.026333333333333334,0.026333333333333334,,
training_seed,R0,reconstruction,2026,3,all,-34.0,0.026333333333333334,0.026333333333333334,,
training_seed,R0,reconstruction,2026,3,all,-33.0,0.017,0.017,,
training_seed,R0,reconstruction,2026,3,all,-32.0,0.012666666666666666,0.012666666666666666,,
training_seed,R0,reconstruction,2026,3,all,-31.0,0.008333333333333333,0.008333333333333333,,
training_seed,R0,reconstruction,2026,3,all,-30.0,0.006333333333333333,0.006333333333333333,,
training_seed,R0,reconstruction,2026,3,all,-29.0,0.004333333333333334,0.004333333333333334,,
training_seed,R0,reconstruction,2026,3,all,-28.0,0.0023333333333333335,0.0023333333333333335,,
training_seed,R0,reconstruction,2026,3,all,-27.0,0.0013333333333333333,0.0013333333333333333,,
training_seed,R0,reconstruction,2026,3,all,-26.0,0.0006666666666666666,0.0006666666666666666,,
training_seed,R0,reconstruction,2026,3,all,-25.0,0.0003333333333333333,0.0003333333333333333,,
training_seed,R0,reconstruction,2026,3,all,-24.0,0.0003333333333333333,0.0003333333333333333,,
training_seed,R0,reconstruction,2026,3,all,-23.0,0.0003333333333333333,0.0003333333333333333,,
training_seed,R0,reconstruction,2026,3,all,-22.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-21.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-20.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-19.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-18.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-17.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-16.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-15.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-14.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-13.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-12.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-11.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-10.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-9.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-8.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-7.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-6.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-5.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-4.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-3.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-2.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,-1.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,all,0.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-40.0,0.4964425274644253,0.4964425274644253,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-39.0,0.34769197586497946,0.34769197586497946,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-38.0,0.34769197586497946,0.34769197586497946,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-37.0,0.28049450821539285,0.28049450821539285,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-36.0,0.24794683956902064,0.24794683956902064,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-35.0,0.15131762114004188,0.15131762114004188,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-34.0,0.15131762114004188,0.15131762114004188,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-33.0,0.09921306979810085,0.09921306979810085,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-32.0,0.07191701303260296,0.07191701303260296,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-31.0,0.04714620879235761,0.04714620879235761,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-30.0,0.03722952369319076,0.03722952369319076,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-29.0,0.024900657077364777,0.024900657077364777,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-28.0,0.014929499813474105,0.014929499813474105,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-27.0,0.009971157263890676,0.009971157263890676,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-26.0,0.005012814714307252,0.005012814714307252,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-25.0,0.0025252525252525255,0.0025252525252525255,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-24.0,0.0025252525252525255,0.0025252525252525255,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-23.0,0.0025252525252525255,0.0025252525252525255,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-22.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-21.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-20.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-19.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-18.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-17.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-16.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-15.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-14.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-13.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-12.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-11.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-10.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-9.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-8.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-7.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-6.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-5.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-4.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-3.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-2.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,-1.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,pairwise_common_clean_correct,0.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-40.0,0.4689019009587054,0.4689019009587054,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-39.0,0.31887049251432076,0.31887049251432076,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-38.0,0.31887049251432076,0.31887049251432076,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-37.0,0.24930826640343398,0.24930826640343398,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-36.0,0.21119561478290783,0.21119561478290783,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-35.0,0.14111739279998803,0.14111739279998803,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-34.0,0.14111739279998803,0.14111739279998803,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-33.0,0.10321786990921462,0.10321786990921462,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-32.0,0.07542513572934895,0.07542513572934895,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-31.0,0.03752561283857555,0.03752561283857555,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-30.0,0.03269469496417942,0.03269469496417942,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-29.0,0.023922765139618014,0.023922765139618014,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-28.0,0.014634839443023587,0.014634839443023587,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-27.0,0.00973287865870986,0.00973287865870986,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-26.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-25.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-24.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-23.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-22.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-21.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-20.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-19.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-18.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-17.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-16.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-15.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-14.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-13.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-12.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-11.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-10.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-9.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-8.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-7.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-6.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-5.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-4.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-3.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-2.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,-1.0,0.0,0.0,,
training_seed,R0,reconstruction,2026,3,four_cell_common_clean_correct,0.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-40.0,0.09533333333333333,0.09533333333333333,,
training_seed,R0,reconstruction,2027,3,all,-39.0,0.06033333333333333,0.06033333333333333,,
training_seed,R0,reconstruction,2027,3,all,-38.0,0.06033333333333333,0.06033333333333333,,
training_seed,R0,reconstruction,2027,3,all,-37.0,0.05366666666666667,0.05366666666666667,,
training_seed,R0,reconstruction,2027,3,all,-36.0,0.04,0.04,,
training_seed,R0,reconstruction,2027,3,all,-35.0,0.025333333333333333,0.025333333333333333,,
training_seed,R0,reconstruction,2027,3,all,-34.0,0.025333333333333333,0.025333333333333333,,
training_seed,R0,reconstruction,2027,3,all,-33.0,0.016333333333333335,0.016333333333333335,,
training_seed,R0,reconstruction,2027,3,all,-32.0,0.011333333333333334,0.011333333333333334,,
training_seed,R0,reconstruction,2027,3,all,-31.0,0.005333333333333333,0.005333333333333333,,
training_seed,R0,reconstruction,2027,3,all,-30.0,0.004666666666666667,0.004666666666666667,,
training_seed,R0,reconstruction,2027,3,all,-29.0,0.004,0.004,,
training_seed,R0,reconstruction,2027,3,all,-28.0,0.0026666666666666666,0.0026666666666666666,,
training_seed,R0,reconstruction,2027,3,all,-27.0,0.0016666666666666668,0.0016666666666666668,,
training_seed,R0,reconstruction,2027,3,all,-26.0,0.0003333333333333333,0.0003333333333333333,,
training_seed,R0,reconstruction,2027,3,all,-25.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-24.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-23.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-22.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-21.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-20.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-19.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-18.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-17.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-16.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-15.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-14.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-13.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-12.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-11.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-10.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-9.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-8.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-7.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-6.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-5.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-4.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-3.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-2.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,-1.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,all,0.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-40.0,0.5176856305154759,0.5176856305154759,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-39.0,0.33288559585192884,0.33288559585192884,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-38.0,0.33288559585192884,0.33288559585192884,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-37.0,0.29592558891921944,0.29592558891921944,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-36.0,0.22456201164117454,0.22456201164117454,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-35.0,0.14697343905715152,0.14697343905715152,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-34.0,0.14697343905715152,0.14697343905715152,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-33.0,0.09698571573002875,0.09698571573002875,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-32.0,0.06682842988575473,0.06682842988575473,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-31.0,0.030446148735502693,0.030446148735502693,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-30.0,0.026199864234441123,0.026199864234441123,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-29.0,0.021664716842150874,0.021664716842150874,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-28.0,0.01302771639441339,0.01302771639441339,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-27.0,0.010904574143882606,0.010904574143882606,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-26.0,0.0021231422505307855,0.0021231422505307855,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-25.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-24.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-23.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-22.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-21.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-20.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-19.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-18.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-17.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-16.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-15.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-14.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-13.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-12.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-11.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-10.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-9.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-8.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-7.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-6.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-5.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-4.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-3.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-2.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,-1.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,pairwise_common_clean_correct,0.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-40.0,0.5210780922733999,0.5210780922733999,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-39.0,0.3434061605272765,0.3434061605272765,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-38.0,0.3434061605272765,0.3434061605272765,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-37.0,0.29866259295555425,0.29866259295555425,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-36.0,0.2280130089736938,0.2280130089736938,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-35.0,0.14961040333583137,0.14961040333583137,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-34.0,0.14961040333583137,0.14961040333583137,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-33.0,0.1003434791798774,0.1003434791798774,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-32.0,0.0816831920985377,0.0816831920985377,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-31.0,0.04067658192578928,0.04067658192578928,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-30.0,0.037167809995964717,0.037167809995964717,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-29.0,0.037167809995964717,0.037167809995964717,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-28.0,0.022346323091408698,0.022346323091408698,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-27.0,0.018837551161584132,0.018837551161584132,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-26.0,0.003787878787878788,0.003787878787878788,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-25.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-24.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-23.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-22.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-21.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-20.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-19.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-18.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-17.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-16.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-15.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-14.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-13.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-12.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-11.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-10.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-9.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-8.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-7.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-6.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-5.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-4.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-3.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-2.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,-1.0,0.0,0.0,,
training_seed,R0,reconstruction,2027,3,four_cell_common_clean_correct,0.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-40.0,0.09266666666666667,0.09266666666666667,,
training_seed,R0,reconstruction,2028,3,all,-39.0,0.056,0.056,,
training_seed,R0,reconstruction,2028,3,all,-38.0,0.056,0.056,,
training_seed,R0,reconstruction,2028,3,all,-37.0,0.043000000000000003,0.043000000000000003,,
training_seed,R0,reconstruction,2028,3,all,-36.0,0.03566666666666667,0.03566666666666667,,
training_seed,R0,reconstruction,2028,3,all,-35.0,0.021333333333333333,0.021333333333333333,,
training_seed,R0,reconstruction,2028,3,all,-34.0,0.021333333333333333,0.021333333333333333,,
training_seed,R0,reconstruction,2028,3,all,-33.0,0.013666666666666667,0.013666666666666667,,
training_seed,R0,reconstruction,2028,3,all,-32.0,0.008333333333333333,0.008333333333333333,,
training_seed,R0,reconstruction,2028,3,all,-31.0,0.007,0.007,,
training_seed,R0,reconstruction,2028,3,all,-30.0,0.004333333333333334,0.004333333333333334,,
training_seed,R0,reconstruction,2028,3,all,-29.0,0.0030000000000000005,0.0030000000000000005,,
training_seed,R0,reconstruction,2028,3,all,-28.0,0.0016666666666666668,0.0016666666666666668,,
training_seed,R0,reconstruction,2028,3,all,-27.0,0.001,0.001,,
training_seed,R0,reconstruction,2028,3,all,-26.0,0.0003333333333333333,0.0003333333333333333,,
training_seed,R0,reconstruction,2028,3,all,-25.0,0.0003333333333333333,0.0003333333333333333,,
training_seed,R0,reconstruction,2028,3,all,-24.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-23.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-22.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-21.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-20.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-19.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-18.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-17.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-16.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-15.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-14.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-13.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-12.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-11.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-10.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-9.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-8.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-7.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-6.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-5.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-4.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-3.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-2.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,-1.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,all,0.0,0.0,0.0,,
training_seed,R0,reconstruction,2028,3,pairwise_common_clean_correct,-40.0,0.44606887494527947,0.44606887494527947,,
training_seed,R0,reconstruction,2028,3,pairwise_common_clean_correct,-39.0,0.26667153071647454,0.26667153071647454,,
training_seed,R0,reconstruction,2028,3,pairwise_common_clean_correct,-38.0,0.26667153071647454,0.26667153071647454,,
training_seed,R0,reconstruction,2028,3,pairwise_common_clean_correct,-37.0,0.20799978111775863,0.20799978111775863,,
training_seed,R0,reconstruction,2028,3,pairwise_common_clean_correct,-36.0,0.17585546475995917,0.17585546475995917,,
training_seed,R0,reconstruction,2028,3,pairwise_common_clean_correct,-35.0,0.10586227442969015,0.10586227442969015,,
training_seed,R0,reconstruction,2028,3,pairwise_common_clean_correct,-34.0,0.10586227442969015,0.10586227442969015,,
training_seed,R0,reconstruction,2028,3,pairwise_common_clean_correct,-33.0,0.06616202149910015,0.06616202149910015,,
training_seed,R0,reconstruction,2028,3,pairwise_common_clean_correct,-32.0,0.043444476871443156,0.043444476871443156,,
training_seed,R0,reconstruction,2028,3,pairwise_common_clean_correct,-31.0,0.03591127973150445,0.03591127973150445,,
training_seed,R0,reconstruction,2028,3,pairwise_common_clean_correct,-30.0,0.022706722116834475,0.022706722116834475,,
training_seed,R0,reconstruction,2028,3,pairwise_common_clean_correct,-29.0,0.01512014203025439,0.01512014203025439,,
